Price,date,vix
1424,2005-09-01,13.149999618530273
1425,2005-09-02,13.569999694824219
1426,2005-09-06,12.930000305175781
1427,2005-09-07,12.520000457763672
1428,2005-09-08,12.930000305175781
1429,2005-09-09,11.979999542236328
1430,2005-09-12,11.649999618530273
1431,2005-09-13,12.390000343322754
1432,2005-09-14,12.90999984741211
1433,2005-09-15,12.489999771118164
1434,2005-09-16,11.220000267028809
1435,2005-09-19,12.140000343322754
1436,2005-09-20,12.640000343322754
1437,2005-09-21,13.789999961853027
1438,2005-09-22,13.329999923706055
1439,2005-09-23,12.960000038146973
1440,2005-09-26,13.039999961853027
1441,2005-09-27,12.760000228881836
1442,2005-09-28,12.630000114440918
1443,2005-09-29,12.239999771118164
1444,2005-09-30,11.920000076293945
1445,2005-10-03,12.460000038146973
1446,2005-10-04,13.199999809265137
1447,2005-10-05,14.550000190734863
1448,2005-10-06,14.960000038146973
1449,2005-10-07,14.59000015258789
1450,2005-10-10,15.550000190734863
1451,2005-10-11,15.630000114440918
1452,2005-10-12,16.219999313354492
1453,2005-10-13,16.469999313354492
1454,2005-10-14,14.869999885559082
1455,2005-10-17,14.670000076293945
1456,2005-10-18,15.329999923706055
1457,2005-10-19,13.5
1458,2005-10-20,16.110000610351562
1459,2005-10-21,16.1299991607666
1460,2005-10-24,14.739999771118164
1461,2005-10-25,14.529999732971191
1462,2005-10-26,14.59000015258789
1463,2005-10-27,16.020000457763672
1464,2005-10-28,14.25
1465,2005-10-31,15.319999694824219
1466,2005-11-01,14.850000381469727
1467,2005-11-02,13.479999542236328
1468,2005-11-03,13.0
1469,2005-11-04,13.170000076293945
1470,2005-11-07,13.100000381469727
1471,2005-11-08,13.079999923706055
1472,2005-11-09,12.800000190734863
1473,2005-11-10,11.899999618530273
1474,2005-11-11,11.630000114440918
1475,2005-11-14,12.180000305175781
1476,2005-11-15,12.229999542236328
1477,2005-11-16,12.260000228881836
1478,2005-11-17,11.25
1479,2005-11-18,11.119999885559082
1480,2005-11-21,10.819999694824219
1481,2005-11-22,10.600000381469727
1482,2005-11-23,10.960000038146973
1483,2005-11-25,10.880000114440918
1484,2005-11-28,11.84000015258789
1485,2005-11-29,11.890000343322754
1486,2005-11-30,12.0600004196167
1487,2005-12-01,11.239999771118164
1488,2005-12-02,11.010000228881836
1489,2005-12-05,11.600000381469727
1490,2005-12-06,11.520000457763672
1491,2005-12-07,12.180000305175781
1492,2005-12-08,12.210000038146973
1493,2005-12-09,11.6899995803833
1494,2005-12-12,11.470000267028809
1495,2005-12-13,11.109999656677246
1496,2005-12-14,10.479999542236328
1497,2005-12-15,10.729999542236328
1498,2005-12-16,10.680000305175781
1499,2005-12-19,11.380000114440918
1500,2005-12-20,11.1899995803833
1501,2005-12-21,10.8100004196167
1502,2005-12-22,10.289999961853027
1503,2005-12-23,10.270000457763672
1504,2005-12-27,11.569999694824219
1505,2005-12-28,11.350000381469727
1506,2005-12-29,11.609999656677246
1507,2005-12-30,12.069999694824219
1508,2006-01-03,11.140000343322754
1509,2006-01-04,11.369999885559082
1510,2006-01-05,11.3100004196167
1511,2006-01-06,11.0
1512,2006-01-09,11.130000114440918
1513,2006-01-10,10.859999656677246
1514,2006-01-11,10.9399995803833
1515,2006-01-12,11.199999809265137
1516,2006-01-13,11.229999542236328
1517,2006-01-17,11.90999984741211
1518,2006-01-18,12.25
1519,2006-01-19,11.979999542236328
1520,2006-01-20,14.5600004196167
1521,2006-01-23,13.930000305175781
1522,2006-01-24,13.3100004196167
1523,2006-01-25,12.869999885559082
1524,2006-01-26,12.420000076293945
1525,2006-01-27,11.970000267028809
1526,2006-01-30,12.390000343322754
1527,2006-01-31,12.949999809265137
1528,2006-02-01,12.359999656677246
1529,2006-02-02,13.229999542236328
1530,2006-02-03,12.960000038146973
1531,2006-02-06,13.039999961853027
1532,2006-02-07,13.59000015258789
1533,2006-02-08,12.829999923706055
1534,2006-02-09,13.119999885559082
1535,2006-02-10,12.869999885559082
1536,2006-02-13,13.350000381469727
1537,2006-02-14,12.25
1538,2006-02-15,12.3100004196167
1539,2006-02-16,11.479999542236328
1540,2006-02-17,12.010000228881836
1541,2006-02-21,12.40999984741211
1542,2006-02-22,11.880000114440918
1543,2006-02-23,11.869999885559082
1544,2006-02-24,11.460000038146973
1545,2006-02-27,11.59000015258789
1546,2006-02-28,12.34000015258789
1547,2006-03-01,11.539999961853027
1548,2006-03-02,11.720000267028809
1549,2006-03-03,11.960000038146973
1550,2006-03-06,12.739999771118164
1551,2006-03-07,12.65999984741211
1552,2006-03-08,12.319999694824219
1553,2006-03-09,12.680000305175781
1554,2006-03-10,11.850000381469727
1555,2006-03-13,11.369999885559082
1556,2006-03-14,10.739999771118164
1557,2006-03-15,11.350000381469727
1558,2006-03-16,11.979999542236328
1559,2006-03-17,12.119999885559082
1560,2006-03-20,11.789999961853027
1561,2006-03-21,11.619999885559082
1562,2006-03-22,11.210000038146973
1563,2006-03-23,11.170000076293945
1564,2006-03-24,11.1899995803833
1565,2006-03-27,11.460000038146973
1566,2006-03-28,11.579999923706055
1567,2006-03-29,10.949999809265137
1568,2006-03-30,11.569999694824219
1569,2006-03-31,11.390000343322754
1570,2006-04-03,11.569999694824219
1571,2006-04-04,11.140000343322754
1572,2006-04-05,11.130000114440918
1573,2006-04-06,11.449999809265137
1574,2006-04-07,12.260000228881836
1575,2006-04-10,12.1899995803833
1576,2006-04-11,13.0
1577,2006-04-12,12.760000228881836
1578,2006-04-13,12.380000114440918
1579,2006-04-17,12.579999923706055
1580,2006-04-18,11.399999618530273
1581,2006-04-19,11.319999694824219
1582,2006-04-20,11.640000343322754
1583,2006-04-21,11.59000015258789
1584,2006-04-24,11.75
1585,2006-04-25,11.75
1586,2006-04-26,11.760000228881836
1587,2006-04-27,11.84000015258789
1588,2006-04-28,11.59000015258789
1589,2006-05-01,12.539999961853027
1590,2006-05-02,11.989999771118164
1591,2006-05-03,11.989999771118164
1592,2006-05-04,11.859999656677246
1593,2006-05-05,11.619999885559082
1594,2006-05-08,12.0
1595,2006-05-09,11.989999771118164
1596,2006-05-10,11.779999732971191
1597,2006-05-11,12.489999771118164
1598,2006-05-12,14.1899995803833
1599,2006-05-15,13.569999694824219
1600,2006-05-16,13.350000381469727
1601,2006-05-17,16.260000228881836
1602,2006-05-18,16.989999771118164
1603,2006-05-19,17.18000030517578
1604,2006-05-22,17.719999313354492
1605,2006-05-23,18.260000228881836
1606,2006-05-24,17.360000610351562
1607,2006-05-25,15.5
1608,2006-05-26,14.260000228881836
1609,2006-05-30,18.65999984741211
1610,2006-05-31,16.440000534057617
1611,2006-06-01,14.520000457763672
1612,2006-06-02,14.319999694824219
1613,2006-06-05,16.649999618530273
1614,2006-06-06,17.34000015258789
1615,2006-06-07,17.799999237060547
1616,2006-06-08,18.350000381469727
1617,2006-06-09,18.1200008392334
1618,2006-06-12,20.959999084472656
1619,2006-06-13,23.809999465942383
1620,2006-06-14,21.459999084472656
1621,2006-06-15,15.899999618530273
1622,2006-06-16,17.25
1623,2006-06-19,17.829999923706055
1624,2006-06-20,16.690000534057617
1625,2006-06-21,15.520000457763672
1626,2006-06-22,15.880000114440918
1627,2006-06-23,15.890000343322754
1628,2006-06-26,15.619999885559082
1629,2006-06-27,16.399999618530273
1630,2006-06-28,15.789999961853027
1631,2006-06-29,13.029999732971191
1632,2006-06-30,13.079999923706055
1633,2006-07-03,13.050000190734863
1634,2006-07-05,14.149999618530273
1635,2006-07-06,13.649999618530273
1636,2006-07-07,13.970000267028809
1637,2006-07-10,14.020000457763672
1638,2006-07-11,13.140000343322754
1639,2006-07-12,14.489999771118164
1640,2006-07-13,17.790000915527344
1641,2006-07-14,18.049999237060547
1642,2006-07-17,18.639999389648438
1643,2006-07-18,17.739999771118164
1644,2006-07-19,15.550000190734863
1645,2006-07-20,16.209999084472656
1646,2006-07-21,17.399999618530273
1647,2006-07-24,14.979999542236328
1648,2006-07-25,14.850000381469727
1649,2006-07-26,14.619999885559082
1650,2006-07-27,14.9399995803833
1651,2006-07-28,14.329999923706055
1652,2006-07-31,14.949999809265137
1653,2006-08-01,15.050000190734863
1654,2006-08-02,14.34000015258789
1655,2006-08-03,14.460000038146973
1656,2006-08-04,14.34000015258789
1657,2006-08-07,15.229999542236328
1658,2006-08-08,15.229999542236328
1659,2006-08-09,15.199999809265137
1660,2006-08-10,14.460000038146973
1661,2006-08-11,14.300000190734863
1662,2006-08-14,14.260000228881836
1663,2006-08-15,13.420000076293945
1664,2006-08-16,12.40999984741211
1665,2006-08-17,12.239999771118164
1666,2006-08-18,11.640000343322754
1667,2006-08-21,12.220000267028809
1668,2006-08-22,12.1899995803833
1669,2006-08-23,12.399999618530273
1670,2006-08-24,12.399999618530273
1671,2006-08-25,12.3100004196167
1672,2006-08-28,12.180000305175781
1673,2006-08-29,12.279999732971191
1674,2006-08-30,12.220000267028809
1675,2006-08-31,12.3100004196167
1676,2006-09-01,11.960000038146973
1677,2006-09-05,12.630000114440918
1678,2006-09-06,13.739999771118164
1679,2006-09-07,13.880000114440918
1680,2006-09-08,13.15999984741211
1681,2006-09-11,12.989999771118164
1682,2006-09-12,11.920000076293945
1683,2006-09-13,11.180000305175781
1684,2006-09-14,11.550000190734863
1685,2006-09-15,11.760000228881836
1686,2006-09-18,11.779999732971191
1687,2006-09-19,11.979999542236328
1688,2006-09-20,11.390000343322754
1689,2006-09-21,12.25
1690,2006-09-22,12.59000015258789
1691,2006-09-25,12.119999885559082
1692,2006-09-26,11.529999732971191
1693,2006-09-27,11.579999923706055
1694,2006-09-28,11.720000267028809
1695,2006-09-29,11.979999542236328
1696,2006-10-02,12.569999694824219
1697,2006-10-03,12.239999771118164
1698,2006-10-04,11.859999656677246
1699,2006-10-05,11.979999542236328
1700,2006-10-06,11.5600004196167
1701,2006-10-09,11.680000305175781
1702,2006-10-10,11.520000457763672
1703,2006-10-11,11.619999885559082
1704,2006-10-12,11.09000015258789
1705,2006-10-13,10.75
1706,2006-10-16,11.09000015258789
1707,2006-10-17,11.729999542236328
1708,2006-10-18,11.34000015258789
1709,2006-10-19,10.899999618530273
1710,2006-10-20,10.630000114440918
1711,2006-10-23,11.079999923706055
1712,2006-10-24,10.779999732971191
1713,2006-10-25,10.65999984741211
1714,2006-10-26,10.5600004196167
1715,2006-10-27,10.800000190734863
1716,2006-10-30,11.199999809265137
1717,2006-10-31,11.100000381469727
1718,2006-11-01,11.510000228881836
1719,2006-11-02,11.420000076293945
1720,2006-11-03,11.15999984741211
1721,2006-11-06,11.15999984741211
1722,2006-11-07,11.09000015258789
1723,2006-11-08,10.75
1724,2006-11-09,11.010000228881836
1725,2006-11-10,10.789999961853027
1726,2006-11-13,10.859999656677246
1727,2006-11-14,10.5
1728,2006-11-15,10.3100004196167
1729,2006-11-16,10.15999984741211
1730,2006-11-17,10.050000190734863
1731,2006-11-20,9.970000267028809
1732,2006-11-21,9.899999618530273
1733,2006-11-22,10.140000343322754
1734,2006-11-24,10.729999542236328
1735,2006-11-27,12.300000190734863
1736,2006-11-28,11.619999885559082
1737,2006-11-29,10.829999923706055
1738,2006-11-30,10.90999984741211
1739,2006-12-01,11.65999984741211
1740,2006-12-04,11.229999542236328
1741,2006-12-05,11.270000457763672
1742,2006-12-06,11.329999923706055
1743,2006-12-07,12.670000076293945
1744,2006-12-08,12.069999694824219
1745,2006-12-11,10.710000038146973
1746,2006-12-12,10.649999618530273
1747,2006-12-13,10.180000305175781
1748,2006-12-14,9.970000267028809
1749,2006-12-15,10.050000190734863
1750,2006-12-18,10.600000381469727
1751,2006-12-19,10.300000190734863
1752,2006-12-20,10.260000228881836
1753,2006-12-21,10.529999732971191
1754,2006-12-22,11.359999656677246
1755,2006-12-26,11.260000228881836
1756,2006-12-27,10.640000343322754
1757,2006-12-28,10.989999771118164
1758,2006-12-29,11.5600004196167
1759,2007-01-03,12.039999961853027
1760,2007-01-04,11.510000228881836
1761,2007-01-05,12.140000343322754
1762,2007-01-08,12.0
1763,2007-01-09,11.90999984741211
1764,2007-01-10,11.470000267028809
1765,2007-01-11,10.869999885559082
1766,2007-01-12,10.149999618530273
1767,2007-01-16,10.739999771118164
1768,2007-01-17,10.59000015258789
1769,2007-01-18,10.850000381469727
1770,2007-01-19,10.399999618530273
1771,2007-01-22,10.770000457763672
1772,2007-01-23,10.34000015258789
1773,2007-01-24,9.890000343322754
1774,2007-01-25,11.220000267028809
1775,2007-01-26,11.130000114440918
1776,2007-01-29,11.449999809265137
1777,2007-01-30,10.960000038146973
1778,2007-01-31,10.420000076293945
1779,2007-02-01,10.3100004196167
1780,2007-02-02,10.079999923706055
1781,2007-02-05,10.550000190734863
1782,2007-02-06,10.649999618530273
1783,2007-02-07,10.319999694824219
1784,2007-02-08,10.4399995803833
1785,2007-02-09,11.100000381469727
1786,2007-02-12,11.609999656677246
1787,2007-02-13,10.34000015258789
1788,2007-02-14,10.229999542236328
1789,2007-02-15,10.220000267028809
1790,2007-02-16,10.020000457763672
1791,2007-02-20,10.239999771118164
1792,2007-02-21,10.199999809265137
1793,2007-02-22,10.180000305175781
1794,2007-02-23,10.579999923706055
1795,2007-02-26,11.149999618530273
1796,2007-02-27,18.309999465942383
1797,2007-02-28,15.420000076293945
1798,2007-03-01,15.819999694824219
1799,2007-03-02,18.610000610351562
1800,2007-03-05,19.6299991607666
1801,2007-03-06,15.960000038146973
1802,2007-03-07,15.239999771118164
1803,2007-03-08,14.289999961853027
1804,2007-03-09,14.09000015258789
1805,2007-03-12,13.989999771118164
1806,2007-03-13,18.1299991607666
1807,2007-03-14,17.270000457763672
1808,2007-03-15,16.43000030517578
1809,2007-03-16,16.790000915527344
1810,2007-03-19,14.59000015258789
1811,2007-03-20,13.270000457763672
1812,2007-03-21,12.1899995803833
1813,2007-03-22,12.930000305175781
1814,2007-03-23,12.949999809265137
1815,2007-03-26,13.15999984741211
1816,2007-03-27,13.479999542236328
1817,2007-03-28,14.979999542236328
1818,2007-03-29,15.140000343322754
1819,2007-03-30,14.640000343322754
1820,2007-04-02,14.529999732971191
1821,2007-04-03,13.460000038146973
1822,2007-04-04,13.239999771118164
1823,2007-04-05,13.229999542236328
1824,2007-04-09,13.140000343322754
1825,2007-04-10,12.680000305175781
1826,2007-04-11,13.489999771118164
1827,2007-04-12,12.710000038146973
1828,2007-04-13,12.199999809265137
1829,2007-04-16,11.979999542236328
1830,2007-04-17,12.140000343322754
1831,2007-04-18,12.420000076293945
1832,2007-04-19,12.539999961853027
1833,2007-04-20,12.069999694824219
1834,2007-04-23,13.039999961853027
1835,2007-04-24,13.119999885559082
1836,2007-04-25,13.210000038146973
1837,2007-04-26,12.789999961853027
1838,2007-04-27,12.449999809265137
1839,2007-04-30,14.220000267028809
1840,2007-05-01,13.510000228881836
1841,2007-05-02,13.079999923706055
1842,2007-05-03,13.09000015258789
1843,2007-05-04,12.90999984741211
1844,2007-05-07,13.149999618530273
1845,2007-05-08,13.210000038146973
1846,2007-05-09,12.880000114440918
1847,2007-05-10,13.600000381469727
1848,2007-05-11,12.949999809265137
1849,2007-05-14,13.960000038146973
1850,2007-05-15,14.010000228881836
1851,2007-05-16,13.5
1852,2007-05-17,13.510000228881836
1853,2007-05-18,12.760000228881836
1854,2007-05-21,13.300000190734863
1855,2007-05-22,13.0600004196167
1856,2007-05-23,13.239999771118164
1857,2007-05-24,14.079999923706055
1858,2007-05-25,13.34000015258789
1859,2007-05-29,13.529999732971191
1860,2007-05-30,12.829999923706055
1861,2007-05-31,13.050000190734863
1862,2007-06-01,12.779999732971191
1863,2007-06-04,13.289999961853027
1864,2007-06-05,13.630000114440918
1865,2007-06-06,14.869999885559082
1866,2007-06-07,17.059999465942383
1867,2007-06-08,14.84000015258789
1868,2007-06-11,14.710000038146973
1869,2007-06-12,16.670000076293945
1870,2007-06-13,14.729999542236328
1871,2007-06-14,13.640000343322754
1872,2007-06-15,13.9399995803833
1873,2007-06-18,13.420000076293945
1874,2007-06-19,12.850000381469727
1875,2007-06-20,14.670000076293945
1876,2007-06-21,14.210000038146973
1877,2007-06-22,15.75
1878,2007-06-25,16.649999618530273
1879,2007-06-26,18.889999389648438
1880,2007-06-27,15.529999732971191
1881,2007-06-28,15.539999961853027
1882,2007-06-29,16.229999542236328
1883,2007-07-02,15.399999618530273
1884,2007-07-03,14.920000076293945
1885,2007-07-05,15.479999542236328
1886,2007-07-06,14.720000267028809
1887,2007-07-09,15.15999984741211
1888,2007-07-10,17.56999969482422
1889,2007-07-11,16.639999389648438
1890,2007-07-12,15.539999961853027
1891,2007-07-13,15.149999618530273
1892,2007-07-16,15.59000015258789
1893,2007-07-17,15.630000114440918
1894,2007-07-18,16.0
1895,2007-07-19,15.229999542236328
1896,2007-07-20,16.950000762939453
1897,2007-07-23,16.809999465942383
1898,2007-07-24,18.549999237060547
1899,2007-07-25,18.100000381469727
1900,2007-07-26,20.739999771118164
1901,2007-07-27,24.170000076293945
1902,2007-07-30,20.8700008392334
1903,2007-07-31,23.520000457763672
1904,2007-08-01,23.670000076293945
1905,2007-08-02,21.219999313354492
1906,2007-08-03,25.15999984741211
1907,2007-08-06,22.940000534057617
1908,2007-08-07,21.559999465942383
1909,2007-08-08,21.450000762939453
1910,2007-08-09,26.479999542236328
1911,2007-08-10,28.299999237060547
1912,2007-08-13,26.56999969482422
1913,2007-08-14,27.68000030517578
1914,2007-08-15,30.670000076293945
1915,2007-08-16,30.829999923706055
1916,2007-08-17,29.989999771118164
1917,2007-08-20,26.329999923706055
1918,2007-08-21,25.25
1919,2007-08-22,22.889999389648438
1920,2007-08-23,22.6200008392334
1921,2007-08-24,20.719999313354492
1922,2007-08-27,22.719999313354492
1923,2007-08-28,26.299999237060547
1924,2007-08-29,23.809999465942383
1925,2007-08-30,25.059999465942383
1926,2007-08-31,23.3799991607666
1927,2007-09-04,22.780000686645508
1928,2007-09-05,24.579999923706055
1929,2007-09-06,23.989999771118164
1930,2007-09-07,26.229999542236328
1931,2007-09-10,27.3799991607666
1932,2007-09-11,25.270000457763672
1933,2007-09-12,24.959999084472656
1934,2007-09-13,24.760000228881836
1935,2007-09-14,24.920000076293945
1936,2007-09-17,26.479999542236328
1937,2007-09-18,20.350000381469727
1938,2007-09-19,20.030000686645508
1939,2007-09-20,20.450000762939453
1940,2007-09-21,19.0
1941,2007-09-24,19.3700008392334
1942,2007-09-25,18.600000381469727
1943,2007-09-26,17.6299991607666
1944,2007-09-27,17.0
1945,2007-09-28,18.0
1946,2007-10-01,17.84000015258789
1947,2007-10-02,18.489999771118164
1948,2007-10-03,18.799999237060547
1949,2007-10-04,18.440000534057617
1950,2007-10-05,16.90999984741211
1951,2007-10-08,17.459999084472656
1952,2007-10-09,16.1200008392334
1953,2007-10-10,16.670000076293945
1954,2007-10-11,18.8799991607666
1955,2007-10-12,17.729999542236328
1956,2007-10-15,19.25
1957,2007-10-16,20.020000457763672
1958,2007-10-17,18.540000915527344
1959,2007-10-18,18.5
1960,2007-10-19,22.959999084472656
1961,2007-10-22,21.639999389648438
1962,2007-10-23,20.40999984741211
1963,2007-10-24,20.799999237060547
1964,2007-10-25,21.170000076293945
1965,2007-10-26,19.559999465942383
1966,2007-10-29,19.8700008392334
1967,2007-10-30,21.06999969482422
1968,2007-10-31,18.530000686645508
1969,2007-11-01,23.209999084472656
1970,2007-11-02,23.010000228881836
1971,2007-11-05,24.309999465942383
1972,2007-11-06,21.389999389648438
1973,2007-11-07,26.489999771118164
1974,2007-11-08,26.15999984741211
1975,2007-11-09,28.5
1976,2007-11-12,31.09000015258789
1977,2007-11-13,24.100000381469727
1978,2007-11-14,25.940000534057617
1979,2007-11-15,28.059999465942383
1980,2007-11-16,25.489999771118164
1981,2007-11-19,26.010000228881836
1982,2007-11-20,24.8799991607666
1983,2007-11-21,26.84000015258789
1984,2007-11-23,25.610000610351562
1985,2007-11-26,28.90999984741211
1986,2007-11-27,26.280000686645508
1987,2007-11-28,24.110000610351562
1988,2007-11-29,23.969999313354492
1989,2007-11-30,22.8700008392334
1990,2007-12-03,23.610000610351562
1991,2007-12-04,23.790000915527344
1992,2007-12-05,22.530000686645508
1993,2007-12-06,20.959999084472656
1994,2007-12-07,20.850000381469727
1995,2007-12-10,20.739999771118164
1996,2007-12-11,23.59000015258789
1997,2007-12-12,22.469999313354492
1998,2007-12-13,22.559999465942383
1999,2007-12-14,23.270000457763672
2000,2007-12-17,24.520000457763672
2001,2007-12-18,22.639999389648438
2002,2007-12-19,21.68000030517578
2003,2007-12-20,20.579999923706055
2004,2007-12-21,18.469999313354492
2005,2007-12-24,18.600000381469727
2006,2007-12-26,18.65999984741211
2007,2007-12-27,20.260000228881836
2008,2007-12-28,20.739999771118164
2009,2007-12-31,22.5
2010,2008-01-02,23.170000076293945
2011,2008-01-03,22.489999771118164
2012,2008-01-04,23.940000534057617
2013,2008-01-07,23.790000915527344
2014,2008-01-08,25.43000030517578
2015,2008-01-09,24.1200008392334
2016,2008-01-10,23.450000762939453
2017,2008-01-11,23.68000030517578
2018,2008-01-14,22.899999618530273
2019,2008-01-15,23.34000015258789
2020,2008-01-16,24.3799991607666
2021,2008-01-17,28.459999084472656
2022,2008-01-18,27.18000030517578
2023,2008-01-22,31.010000228881836
2024,2008-01-23,29.020000457763672
2025,2008-01-24,27.780000686645508
2026,2008-01-25,29.079999923706055
2027,2008-01-28,27.780000686645508
2028,2008-01-29,27.31999969482422
2029,2008-01-30,27.6200008392334
2030,2008-01-31,26.200000762939453
2031,2008-02-01,24.020000457763672
2032,2008-02-04,25.989999771118164
2033,2008-02-05,28.239999771118164
2034,2008-02-06,28.969999313354492
2035,2008-02-07,27.65999984741211
2036,2008-02-08,28.010000228881836
2037,2008-02-11,27.600000381469727
2038,2008-02-12,26.329999923706055
2039,2008-02-13,24.8799991607666
2040,2008-02-14,25.540000915527344
2041,2008-02-15,25.020000457763672
2042,2008-02-19,25.59000015258789
2043,2008-02-20,24.399999618530273
2044,2008-02-21,25.1200008392334
2045,2008-02-22,24.059999465942383
2046,2008-02-25,23.030000686645508
2047,2008-02-26,21.899999618530273
2048,2008-02-27,22.690000534057617
2049,2008-02-28,23.530000686645508
2050,2008-02-29,26.540000915527344
2051,2008-03-03,26.280000686645508
2052,2008-03-04,25.520000457763672
2053,2008-03-05,24.600000381469727
2054,2008-03-06,27.549999237060547
2055,2008-03-07,27.489999771118164
2056,2008-03-10,29.3799991607666
2057,2008-03-11,26.360000610351562
2058,2008-03-12,27.219999313354492
2059,2008-03-13,27.290000915527344
2060,2008-03-14,31.15999984741211
2061,2008-03-17,32.2400016784668
2062,2008-03-18,25.790000915527344
2063,2008-03-19,29.84000015258789
2064,2008-03-20,26.6200008392334
2065,2008-03-24,25.729999542236328
2066,2008-03-25,25.719999313354492
2067,2008-03-26,26.079999923706055
2068,2008-03-27,25.8799991607666
2069,2008-03-28,25.709999084472656
2070,2008-03-31,25.610000610351562
2071,2008-04-01,22.68000030517578
2072,2008-04-02,23.43000030517578
2073,2008-04-03,23.209999084472656
2074,2008-04-04,22.450000762939453
2075,2008-04-07,22.420000076293945
2076,2008-04-08,22.360000610351562
2077,2008-04-09,22.809999465942383
2078,2008-04-10,21.979999542236328
2079,2008-04-11,23.459999084472656
2080,2008-04-14,23.81999969482422
2081,2008-04-15,22.780000686645508
2082,2008-04-16,20.530000686645508
2083,2008-04-17,20.3700008392334
2084,2008-04-18,20.1299991607666
2085,2008-04-21,20.5
2086,2008-04-22,20.8700008392334
2087,2008-04-23,20.260000228881836
2088,2008-04-24,20.059999465942383
2089,2008-04-25,19.59000015258789
2090,2008-04-28,19.639999389648438
2091,2008-04-29,20.239999771118164
2092,2008-04-30,20.790000915527344
2093,2008-05-01,18.8799991607666
2094,2008-05-02,18.18000030517578
2095,2008-05-05,18.899999618530273
2096,2008-05-06,18.209999084472656
2097,2008-05-07,19.729999542236328
2098,2008-05-08,19.399999618530273
2099,2008-05-09,19.40999984741211
2100,2008-05-12,17.790000915527344
2101,2008-05-13,17.979999542236328
2102,2008-05-14,17.65999984741211
2103,2008-05-15,16.299999237060547
2104,2008-05-16,16.469999313354492
2105,2008-05-19,17.010000228881836
2106,2008-05-20,17.579999923706055
2107,2008-05-21,18.59000015258789
2108,2008-05-22,18.049999237060547
2109,2008-05-23,19.549999237060547
2110,2008-05-27,19.639999389648438
2111,2008-05-28,19.06999969482422
2112,2008-05-29,18.139999389648438
2113,2008-05-30,17.829999923706055
2114,2008-06-02,19.829999923706055
2115,2008-06-03,20.239999771118164
2116,2008-06-04,20.799999237060547
2117,2008-06-05,18.6299991607666
2118,2008-06-06,23.559999465942383
2119,2008-06-09,23.1200008392334
2120,2008-06-10,23.18000030517578
2121,2008-06-11,24.1200008392334
2122,2008-06-12,23.329999923706055
2123,2008-06-13,21.219999313354492
2124,2008-06-16,20.950000762939453
2125,2008-06-17,21.1299991607666
2126,2008-06-18,22.239999771118164
2127,2008-06-19,21.579999923706055
2128,2008-06-20,22.8700008392334
2129,2008-06-23,22.639999389648438
2130,2008-06-24,22.420000076293945
2131,2008-06-25,21.139999389648438
2132,2008-06-26,23.93000030517578
2133,2008-06-27,23.440000534057617
2134,2008-06-30,23.950000762939453
2135,2008-07-01,23.649999618530273
2136,2008-07-02,25.920000076293945
2137,2008-07-03,24.780000686645508
2138,2008-07-07,25.780000686645508
2139,2008-07-08,23.149999618530273
2140,2008-07-09,25.229999542236328
2141,2008-07-10,25.59000015258789
2142,2008-07-11,27.489999771118164
2143,2008-07-14,28.479999542236328
2144,2008-07-15,28.540000915527344
2145,2008-07-16,25.100000381469727
2146,2008-07-17,25.010000228881836
2147,2008-07-18,24.049999237060547
2148,2008-07-21,23.049999237060547
2149,2008-07-22,21.18000030517578
2150,2008-07-23,21.309999465942383
2151,2008-07-24,23.440000534057617
2152,2008-07-25,22.90999984741211
2153,2008-07-28,24.229999542236328
2154,2008-07-29,22.030000686645508
2155,2008-07-30,21.209999084472656
2156,2008-07-31,22.940000534057617
2157,2008-08-01,22.56999969482422
2158,2008-08-04,23.489999771118164
2159,2008-08-05,21.139999389648438
2160,2008-08-06,20.229999542236328
2161,2008-08-07,21.149999618530273
2162,2008-08-08,20.65999984741211
2163,2008-08-11,20.1200008392334
2164,2008-08-12,21.170000076293945
2165,2008-08-13,21.549999237060547
2166,2008-08-14,20.34000015258789
2167,2008-08-15,19.579999923706055
2168,2008-08-18,20.979999542236328
2169,2008-08-19,21.280000686645508
2170,2008-08-20,20.420000076293945
2171,2008-08-21,19.81999969482422
2172,2008-08-22,18.809999465942383
2173,2008-08-25,20.969999313354492
2174,2008-08-26,20.489999771118164
2175,2008-08-27,19.760000228881836
2176,2008-08-28,19.43000030517578
2177,2008-08-29,20.649999618530273
2178,2008-09-02,21.989999771118164
2179,2008-09-03,21.43000030517578
2180,2008-09-04,24.030000686645508
2181,2008-09-05,23.059999465942383
2182,2008-09-08,22.639999389648438
2183,2008-09-09,25.469999313354492
2184,2008-09-10,24.520000457763672
2185,2008-09-11,24.389999389648438
2186,2008-09-12,25.65999984741211
2187,2008-09-15,31.700000762939453
2188,2008-09-16,30.299999237060547
2189,2008-09-17,36.220001220703125
2190,2008-09-18,33.099998474121094
2191,2008-09-19,32.06999969482422
2192,2008-09-22,33.849998474121094
2193,2008-09-23,35.720001220703125
2194,2008-09-24,35.189998626708984
2195,2008-09-25,32.81999969482422
2196,2008-09-26,34.7400016784668
2197,2008-09-29,46.720001220703125
2198,2008-09-30,39.38999938964844
2199,2008-10-01,39.810001373291016
2200,2008-10-02,45.2599983215332
2201,2008-10-03,45.13999938964844
2202,2008-10-06,52.04999923706055
2203,2008-10-07,53.68000030517578
2204,2008-10-08,57.529998779296875
2205,2008-10-09,63.91999816894531
2206,2008-10-10,69.94999694824219
2207,2008-10-13,54.9900016784668
